timestamp,contract_id,station_number,available_bikes,available_bike_stands
1451749984,26,75,13,5
1451749984,27,12,1,14
1451749984,27,20,14,1
1451750044,1,21,6,10
1451750044,2,903,19,1
1451750044,2,1013,65,1
1451750044,2,2014,15,1
1451750044,2,2015,26,5
1451750044,2,3005,4,27
1451750044,2,3007,23,0
1451750044,2,4005,13,1
1451750044,2,5019,24,1
1451750044,2,6026,58,5
1451750044,2,7023,39,18
1451750044,2,7024,25,6
1451750044,2,8008,13,5
1451750044,2,8012,1,46
1451750044,2,8026,4,8
1451750044,2,8028,7,21
1451750044,2,8037,2,35
1451750044,2,8054,17,15
1451750044,2,8113,16,6
1451750044,2,9017,13,16
1451750044,2,9033,50,1
1451750044,2,9035,2,42
1451750044,2,10008,2,16
1451750044,2,10013,1,58
1451750044,2,10105,21,2
1451750044,2,10114,4,54
1451750044,2,11022,1,15
1451750044,2,11034,4,43
1451750044,2,12004,16,14
1451750044,2,12010,5,14
1451750044,2,12021,1,49
1451750044,2,12033,65,1
1451750044,2,12038,6,33
1451750044,2,12101,19,0
1451750044,2,12107,1,20
1451750044,2,12114,4,24
1451750044,2,12120,15,35
1451750044,2,13024,4,29
1451750044,2,13035,3,19
1451750044,2,13042,0,36
1451750044,2,13052,30,12
1451750044,2,13104,24,3
1451750044,2,13120,7,4
1451750044,2,13122,1,22
1451750044,2,14001,2,25
1451750044,2,14010,18,21
1451750044,2,15001,40,3
1451750044,2,15008,31,31
1451750044,2,15024,19,3
1451750044,2,15028,52,17
1451750044,2,15030,31,2
1451750044,2,15052,16,31
1451750044,2,15108,17,6
1451750044,2,15115,48,0
1451750044,2,16025,65,2
1451750044,2,16028,64,2
1451750044,2,16115,3,38
1451750044,2,17104,13,9
1451750044,2,18026,0,33
1451750044,2,18103,20,1
1451750044,2,19004,10,6
1451750044,2,19014,2,14
1451750044,2,19025,1,16
1451750044,2,20012,3,12
1451750044,2,20014,2,31
1451750044,2,20015,2,36
1451750044,2,20105,1,29
1451750044,2,21001,25,1
1451750044,2,21111,41,9
1451750044,2,21308,29,7
1451750044,2,31007,4,21
1451750044,2,42202,1,22
1451750044,2,43007,6,19
1451750044,2,44101,47,1
1451750044,3,43,3,19
1451750044,3,82,5,15
1451750044,3,140,28,1
1451750044,3,158,16,4
1451750044,4,39,8,11
1451750044,4,61,11,9
1451750044,5,1,14,15
1451750044,5,6,17,3
1451750044,5,21,15,15
1451750044,5,30,2,18
1451750044,5,34,0,30
1451750044,5,45,28,2
1451750044,5,87,7,31
1451750044,5,88,1,29
1451750044,6,12,4,16
1451750044,6,13,18,6
1451750044,6,14,4,16
1451750044,6,15,14,20
1451750044,6,17,25,5
1451750044,6,18,7,18
1451750044,6,19,10,5
1451750044,6,33,18,2
1451750044,6,63,4,16
1451750044,6,68,1,19
1451750044,6,71,14,6
1451750044,6,92,9,11
1451750044,6,96,6,15
1451750044,6,118,4,16
1451750044,6,119,1,19
1451750044,6,133,4,11
1451750044,6,143,29,1
1451750044,6,150,2,23
1451750044,6,162,16,3
1451750044,6,176,3,17
1451750044,6,203,15,0
1451750044,14,1002,18,2
1451750044,14,2001,10,8
1451750044,14,2005,21,8
1451750044,14,2013,9,12
1451750044,14,3004,14,6
1451750044,14,3005,16,4
1451750044,14,3010,18,18
1451750044,14,3016,10,8
1451750044,14,3053,5,8
1451750044,14,3066,12,8
1451750044,14,4026,13,7
1451750044,14,6002,7,22
1451750044,14,6036,13,8
1451750044,14,7011,2,8
1451750044,14,7034,1,14
1451750044,14,8007,7,8
1451750044,14,8029,2,18
1451750044,14,8042,10,12
1451750044,14,9022,7,6
1451750044,14,10006,2,29
1451750044,14,10013,1,19
1451750044,14,10034,8,2
1451750044,14,10059,11,2
1451750044,14,10101,8,26
1451750044,14,10121,4,12
1451750044,16,55,2,12
1451750044,16,81,11,4
1451750044,16,93,14,1
1451750044,16,97,19,1
1451750044,16,108,14,1
1451750044,16,134,20,4
1451750044,16,155,7,13
1451750044,16,159,6,13
1451750044,16,202,8,12
1451750044,20,47,8,12
1451750044,25,1002,32,0
1451750044,25,8131,7,8
1451750044,26,28,10,3
1451750044,27,7,6,12
1451750103,2,1003,49,1
1451750103,2,2011,25,1
1451750103,2,4020,26,2
1451750103,2,4104,16,0
1451750103,2,5015,6,56
1451750103,2,5110,1,22
1451750103,2,6010,6,9
1451750103,2,6013,27,1
1451750103,2,6030,29,6
1451750103,2,6032,23,3
1451750103,2,7003,11,47
1451750103,2,7004,36,0
1451750103,2,7015,31,16
1451750103,2,8017,56,8
1451750103,2,8019,18,25
1451750103,2,8034,8,26
1451750103,2,8036,11,28
1451750103,2,8037,4,33
1451750103,2,8051,1,11
1451750103,2,8052,4,26
1451750103,2,9010,4,19
1451750103,2,9014,2,32
